"","Location","X","newDates","snips","items","sources","URL","Date","wellFormed","week","weekNum","lng","lat","adminName1"
"1234","EU",2792,"Thursday, December 29, 2011","EU - The European Commission (EC) has published its 2010 avian influenza surveillance reports for poultry and wild birds, reports the England and Wales Farmers Union. ","EC Publishes Latest Bird Flu Surveillance Report","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2220",2011-12-29,TRUE,4,-292,"1.42079","50.04606","Normandy"
"1235","EU",324,"Monday, February 05, 2007","EU - Vaccination of all poultry flocks in Europe against avian flu should be considered in the wake of the outbreak of the deadly H5N1 virus on a turkey farm in Suffolk, a senior European public health expert said yesterday.","Call to vaccinate all flocks as vets race to contain bird flu outbreak","The Independant","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4680",2007-02-05,TRUE,1,-547,"1.42079","50.04606","Normandy"
"1236","EU",724,"Friday, May 18, 2007","EU - The European poultry industry has just six weeks left to prepare itself for new proposals designed to prevent the spread of H5N1 avian influenza into the food chain, the European Commission has warned.","EU Countdown To Bird Flu Amendments Continues","FoodQuality","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4280",2007-05-18,TRUE,5,-533,"1.42079","50.04606","Normandy"
"1237","EU",432,"Tuesday, December 24, 2013","EU - A group of over 50 researchers has called on the European Commission to hold a scientific briefing on research that involves engineering microbes to make them more deadly. They say that the benefits and risks of ‘gain-of-function’ work must be evaluated.","Scientists Call for Talks on Mutant Flu Research in Europe","Nature","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1520",2013-12-24,TRUE,2,-188,"1.42079","50.04606","Normandy"
"1238","EU",2035,"Thursday, March 19, 2009","EU - Public health officials in Europe are taking steps to make sure there's no repeat of a recent incident in which the lethal H5N1 virus was accidentally combined with a seasonal flu virus and shipped to labs in Europe.","Officials Spooked by Bird Flu Mix-up","FierceBiotech","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2980",2009-03-19,TRUE,4,-437,"1.42079","50.04606","Normandy"
"1239","EU",92,"Thursday, November 02, 2006","EU - The European Union on Wednesday lifted a two-year ban on South African ostrich meat imposed after bird flu fears which led to the culling of tens of thousands of birds, the agriculture ministry said.","EU relaxes ban on SA ostrich meat","IOL","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4920",2006-11-02,TRUE,4,-561,"1.42079","50.04606","Normandy"
"1240","EU",1807,"Thursday, January 26, 2017","EU - Many countries in Europe have forced poultry indoors to protect them from a dangerous type of avian influenza, but EU rules mean that if the birds are ordered indoors for more than twelve weeks their products can no longer be listed as free range.","Free Range Labelling Under Threat Due to Bird Flu - What Will Europe Do?","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=140",2017-01-26,TRUE,4,-27,"1.42079","50.04606","Normandy"
"1241","EU",112,"Friday, April 19, 2013","EU - The recently identified human infections with avian influenza A(H7N9) viruses in China raise important questions regarding possible source and risk to humans. Sequence comparison with an influenza A(H7N7) outbreak in the Netherlands in 2003 and an A(H7N1) epidemic in Italy in 1999–2000 suggests  that widespread circulation of A(H7N9) viruses must have occurred in China. The emergence of human adaptation marker PB2 E627K in human A(H7N9) cases parallels that of the fatal A(H7N7) human case in the Netherlands.    ","Guiding Outbreak Management by Use of Influenza A(H7Nx) Virus Sequence Analysis","Eurosurveillance","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1840",2013-04-19,TRUE,5,-224,"1.42079","50.04606","Normandy"
"1242","EU",769,"Thursday, November 20, 2014","EU - Emergency measures to combat bird flu have come into force in countries already reporting outbreaks - the Netherlands and the UK - and surveillance is raised in France. The virus in the UK has been confirmed as H5N8 and culling has begun on the affected farm. The nationwide poultry transport ban has been lifted in the Netherlands.","Europe Responds to Bird Flu Outbreaks","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1180",2014-11-20,TRUE,4,-141,"1.42079","50.04606","Normandy"
"1243","EU",2952,"Monday, June 04, 2012","EU - The highly pathogenic avian influenza virus H5N1 has been found in wild swans in Greece, Italy and Bulgaria. Further tests are being carried out on the H5 virus found in a wild swan in Slovenia.","Deadly Bird Flu Outbreaks in EU","EurActiv.com","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2060",2012-06-04,TRUE,1,-269,"1.42079","50.04606","Normandy"
"1244","EU",469,"Friday, February 23, 2007","EU - Europe needs at least two more years to be prepared adequately for a pandemic flu outbreak in humans, according to the head of the European Union agency in charge of tackling infectious disease.In an interview with the FT, Zsuzsanna Jakab, director of the European Centre for Disease Prevention and Control, said it would take two to three years to be ""much better prepared to respond"", even if the current political momentum could be maintained.","Europe warned on flu pandemic planning","MSN money","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4540",2007-02-23,TRUE,5,-545,"1.42079","50.04606","Normandy"
"1245","EU",42,"Thursday, October 19, 2006","EU - Concerns that bird flu may return to ravage the poultry industry and humans have prompted the EU to invest ?28m in new research to better spot and control outbreaks.The European Commission will fund 17 research projects covering a range of subjects, including new vaccines for birds, an early warning system, increased understanding of how the virus works and a network for monitoring migratory birds.","EU pledges more bird flu aid","Nutra ingredients.com","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4960",2006-10-19,TRUE,4,-563,"1.42079","50.04606","Normandy"
"1246","EU",68,"Thursday, October 26, 2006","EU - Bird flu may return to Europe in the coming weeks, spread by wild ducks, swans and geese carrying the lethal virus south from their Arctic mating grounds.","Bird Flu Virus May Return to Europe in Coming Weeks","Bloomberg","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4940",2006-10-26,TRUE,4,-562,"1.42079","50.04606","Normandy"
"1247","EU",1104,"Friday, December 28, 2007","EU - Germany, Poland, and Russia recently reported fresh outbreaks of H5N1 avian influenza in poultry, according to media accounts and reports from the World Organization for Animal Health (OIE). ","European countries report more H5N1 in poultry","CIDRAP","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3900",2007-12-28,TRUE,5,-501,"1.42079","50.04606","Normandy"
"1248","EU",658,"Thursday, April 19, 2007","EU - Detailed genetic studies of H5N1 bird flu samples collected in Europe, the Middle East and Africa have revealed the existence of a distinct Euro-African strain of the disease in the region and shed new light on the spread of the disease. ","Research Reveals Ongoing Evolution Of Bird Flu In Europe","CordisNews","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4360",2007-04-19,TRUE,4,-537,"1.42079","50.04606","Normandy"
"1249","EU",781,"Wednesday, June 13, 2007","EU - Vaccination programmes using drugs currently available on the market are providing a safe and effective means of protecting domestic poultry from outbreaks of highly pathogenic strains of avian flu (H5N1), according to the latest scientific opinion to be released by the European Food Safety Authority (EFSA). ","Avian flu vaccines safe, say EFSA experts","CordisNews","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4220",2007-06-13,TRUE,3,-529,"1.42079","50.04606","Normandy"
"1250","EU",1747,"Wednesday, November 09, 2016","EU - The EU's Commission is calling for vigilance and stepping up of biosecurity measures on farms following recent detections of avian influenza, writes The Poultry Site's Editor Alice Mitchell.","Calls for Vigilance as New Bird Flu Outbreaks Mark Start of Season in EU","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=200",2016-11-09,TRUE,3,-38,"1.42079","50.04606","Normandy"
"1251","EU",824,"Tuesday, December 16, 2014","EU - The precise route of introduction of the H5N8 virus into Europe still remains uncertain, says a scientific report of European Food Safety Authority (EFSA) that has been generated in collaboration with Member States and the EU Reference Laboratory.","H5N8 Bird Flu Virus Entry Routes into Europe Uncertain","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1120",2014-12-16,TRUE,2,-137,"1.42079","50.04606","Normandy"
"1252","EU",1071,"Wednesday, November 28, 2007","EU - Bird flu may become entrenched throughout parts of Europe, the United Nations recently reported. The statement came after German scientists discovered the fatal h5n1 strain of the avian influenza virus in seemingly healthy ducks and geese.","Bird Flu Spreading Across Europe","TheTrumpet","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3940",2007-11-28,TRUE,3,-505,"1.42079","50.04606","Normandy"
"1253","EU",252,"Monday, January 15, 2007","EU - The deadly H5N1 strain of avian influenza is making a seasonal resurgence in Asia and could easily spread to Europe again this year, the World Health Organisation warned on Sunday.","Europe warned over resurgence of bird flu","Financial Times","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4760",2007-01-15,TRUE,1,-550,"1.42079","50.04606","Normandy"
"1254","EUROPE",852,"Monday, December 22, 2014","EUROPE - There are similarities in how the highly pathogenic H5N8 and H5N1 avian flu viruses entered the continent, a new pan-European study shows.","H5N8 Avian Flu Virus Entry to Europe Highlights Need for Preparedness","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1100",2014-12-22,TRUE,1,-136,"7.42676","50.21909",""
"1255","EUROPE",1778,"Thursday, November 24, 2016","EUROPE - More outbreaks of H5N8 highly pathogenic avian influenza have been found all over Europe in the past few days.","Bird Flu Continues to Spread through Europe","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=180",2016-11-24,TRUE,4,-36,"7.42676","50.21909",""
"1256","EUROPE",1809,"Monday, January 23, 2017","EUROPE - Further reports of H5N8 avian flu outbreaks have been sent to the World Organisation for Animal Health (OIE) from a number of European countries in the past week.","Europe Reports More Birds Killed in Flu Outbreaks","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=140",2017-01-23,TRUE,1,-27,"7.42676","50.21909",""
"1257","EUROPE",1794,"Wednesday, December 21, 2016","EUROPE - As well as the big announcement in the past week that the highly pathogenic H5N8 strain of avian flu had crossed the sea to reach a farm in the UK, many new outbreaks of the disease have been reported in other countries around Europe.","Many More Bird Flu Outbreaks Reported Around Europe","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=160",2016-12-21,TRUE,3,-32,"7.42676","50.21909",""
"1258","EUROPE",1817,"Friday, January 13, 2017","EUROPE - A number of different European countries have announced new outbreaks of H5N8 strain highly pathogenic avian influenza in the past few days, including spread to new countries of Spain, Italy and Slovenia.","European Countries Continue to Battle H5N8 Avian Flu","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=140",2017-01-13,TRUE,5,-29,"7.42676","50.21909",""
"1259","EUROPE",1743,"Monday, November 14, 2016","EUROPE - An outbreak of highly pathogenic avian influenza has been reported on a farm in Austria, following detections of the disease in wild birds across Europe.","European Avian Flu Spread Continues as Outbreak Hits Austrian Turkeys","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=200",2016-11-14,TRUE,1,-37,"7.42676","50.21909",""
"1260","EUROPE",1793,"Thursday, December 22, 2016","EUROPE - Strict enforcement of high levels of biosecurity measures is the most effective way to prevent the introduction of the highly pathogenic influenza virus A (H5N8) into poultry farms, according to the European Food Safety Authority EFSA.","Biosecurity Measures Need Strict Enforcement to Protect Poultry Farms From Bird Flu","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=160",2016-12-22,TRUE,4,-32,"7.42676","50.21909",""
