"","newDates","snips","items","sources","URL"
"388","Saturday, February 10, 2007","PAKISTAN confirmed Saturday that the deadly H5N1 bird flu virus has been found in samples obtained from a home in the capital Islamabad, reports Xinhua. This was the country's third bird flu case since early February, when the virus was found in samples received from two households in Rawalpindi and in northwestern city of Mansehra. 

","Pakistan confirms third bird flu case","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4620"
"389","Saturday, February 10, 2007","SEOUL - South Korea reported its sixth recent outbreak of the bird flu virus, this time at a chicken farm near Ansung, about 50 miles south of Seoul.  
""Test results confirmed that breeding chickens at a farm in Iljuk village were infected with highly contagious bird flu virus,"" the agriculture ministry said in a statement. The farm was raising more than 130,000 chickens.","Bird flu hits South Korea chicken farm","UPI","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4620"
"390","Saturday, February 10, 2007","UK - Supermarkets are facing a possible nationwide recall of processed turkey products in an attempt to halt the spread of bird flu.

The Government's chief scientist Professor Sir David King has warned the H5N1 virus could be picked up by other birds or animals if they came into contact with meat from infected poultry.

While there was no risk to human health, as long as the meat was properly cooked, Sir David said that turkey products may now have to be withdrawn from the shops to stop the disease spreading to other animals.
","Supermarkets braced for turkey recall","ITV","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4620"
"391","Saturday, February 10, 2007","UK - Supermarkets have denied there has been a slump in poultry sales after the outbreak of bird flu at a Bernard Matthews turkey farm in Suffolk. Tesco and Asda said they were not seeing any significant drop in sales despite news of an investigation into whether infected meat is on shelves.  The farmers' union has called for more controls on foreign meat imports after the outbreak was linked to Hungary. 

Experts stress there is no danger to humans if meat is properly cooked. 
","Drop in poultry sales is denied","BBC","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4620"
"392","Friday, February 09, 2007","BRUNEI - Following a recent World Health Organisation (WHO) update on the global avian influenza situation, the Ministry of Health and the Ministry of Industry and Primary Resources have assured that Brunei is unaffected by the pandemic.

Eleven countries in Asia and Europe have been affected with avian flu, a media release from the health ministry said. The WHO reported that up to February 3, there have been 271 avian flu cases, with 165 deaths around the world.","Brunei free of bird flu, says govt","The Brunei Times","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4620"
"393","Friday, February 09, 2007","UK - The U.K. bird flu outbreak that began in one shed of a Suffolk farm last weekend has now spread to three other sheds. The virus may have been imported from Hungary, the government said.

The deadly H5N1 strain of avian flu found at the farm, owned by Bernard Matthews Holdings Ltd., Europe's largest poultry producer, is similar to one identified in a recent outbreak in Hungary, the U.K. Department of Environment Food and Rural Affairs said in a statement on its Web site. All turkeys that tested positive were culled, according to the statement. ","U.K. Bird Flu Outbreak Spreads; Hungary Link Probed","Bloomberg","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4620"
"394","Friday, February 09, 2007","SOUTH AFRICA - South Africa has stopped the import of live poultry and poultry products from the United Kingdom after an outbreak of bird flu in that country.

""An outbreak of highly pathogenic notifiable avian influenza (bird flu), caused by the H5N1 subtype of the virus has killed 1500 turkeys on a farm in Suffolk, United Kingdom. ","SA stops UK poultry imports","Southafrica.info","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4620"
"395","Friday, February 09, 2007","INDONESIA - Bird flu has not yet turned into a pandemic, but it is already killing the meager hopes of some of the world’s poorest people for a marginally better life.

When poultry become infected with the deadly strain of avian influenza (H5N1), it is essential that all birds nearby be culled to prevent further spread. We all stand to benefit from this important pandemic prevention strategy, recommended by the World Health Organization and the United Nations Food and Agriculture Organization. Unfortunately, however, the world’s poor are unfairly shouldering the burden of the intervention.","Who Pays to Stop a Pandemic?","The New York TImes","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4620"
"396","Friday, February 09, 2007","PAMPANGA - In a week’s time, DA-RFU III will have the veterinary services and diagnostic capability of confirming the presence or outbreak of the dreaded Avian Influenza virus H5N1 in any part of the region.","DA-RFU III sets avian influenza laboratory inauguration","PIA","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4620"
"397","Friday, February 09, 2007","UK - A third worker involved in containing a bird flu outbreak on a poultry farm in Suffolk, England, has been tested for the deadly H5N1 virus, the U.K. Health Protection Agency said.

All three people, including a veterinarian, have tested negative for avian flu and will be treated under ``normal clinical care,'' the HPA said today in a statement on its Web site. ","Third U.K. Poultry Worker Tests Negative for Bird Flu","Bloomberg","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4620"
"398","Friday, February 09, 2007","ANKARA - Bird flu has been detected among poultry in a village in the southeastern Turkish province of Batman, with experts still examining whether it is the highly pathogenic H5N1 strain, the agriculture ministry said Thursday. ","Bird flu resurfaces among poultry in southeast Turkey","Turkish Press","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4620"
"399","Friday, February 09, 2007","UK - Leading UK supermarket chains say the recent bird flu outbreak in Britain has had no impact on their poultry counter sales so far -- a view echoed in other parts of Europe. UK supermarkets Sainsbury's, Asda, Waitrose and Morrisons all reported no fall in poultry meat sales this week after the discovery last weekend of the deadly H5N1 virus on a turkey farm in eastern England.","Retailers: UK poultry sales unaffected by bird flu","Reuters","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4620"
"400","Friday, February 09, 2007","UK - Sales of turkey and chicken have fallen by at least 10 per cent following the discovery of bird flu on a Bernard Matthews farm last week. The figures for some of the firm's own products are even worse, according to sales data given to the Daily Mail. 

","Turkey sales fall in bird flu scare","ThisIsLondon","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4620"
"401","Wednesday, February 14, 2007","UK - The strains of H5N1 bird flu found in England and Hungary are ""essentially identical"", scientists have said.

They found the virus that killed turkeys at the Bernard Matthews plant in Holton, Suffolk, was 99.96% similar to one that infected geese in Hungary. ","Bird flu strains almost identical","BBC","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4600"
"402","Wednesday, February 14, 2007","UK - Ilaria Capua, a virologist, and other health experts say the alarmist headlines on bird flu killing turkeys in the U.K. last week was just a lot of gobble.

``Many more people have been struck by lightning'' than killed by the deadly H5N1 strain of avian influenza, says Capua, whose laboratory in Padua, Italy, handles some flu screening for the Paris-based World Organization for Animal Health ``The public should be well informed but not prepared for the worst.'' ","Bird Flu Outbreak in U.K. Brings News Pandemic, Not Human One","Bloomberg","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4600"
